counter_id,counter,daily_range_high,daily_range_low,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
4346,NICO,55.0,55.0,55.0,0.0,55.0,55.0,35000.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2021-12-30,14:42:46
4347,NITL,,,90.0,94.98,94.99,94.99,0.0,1.3,1.37,11.53,8.67,0.99,12823.65,1478.52,135000000.0,2021-12-30,14:42:46
4348,OMU,,,0.0,1785.0,2099.99,2099.99,0.0,18.25,0.87,-2.27,-44.12,2.88,34155.58,-774.07,16264639.0,2021-12-30,14:42:46
4349,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2021-12-30,14:42:46
4350,STANDARD,,,1400.0,0.0,1400.0,1400.0,0.0,44.74,3.2,7.23,13.84,3.11,328535.43,23743.0,234668162.0,2021-12-30,14:42:46
4351,SUNBIRD,,,76.6,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2021-12-30,14:42:46
4352,TNM,22.92,22.92,19.5,22.9,22.92,22.92,2130.0,0.4,1.75,3.36,29.78,5.24,230127.11,7728.0,10040450000.0,2021-12-30,14:42:46
4353,AIRTEL,,,0.0,40.0,40.0,40.0,0.0,2.1,5.25,5.02,19.92,18.26,440000.0,22091.0,11000000000.0,2021-12-31,14:55:05
4354,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2021-12-31,14:55:05
4355,FDHB,15.81,15.81,14.0,15.81,15.81,15.81,18663.0,0.43,2.72,12.82,7.8,4.05,109105.3,13988.78,6901031250.0,2021-12-31,14:55:05
4356,FMBCH,80.0,80.0,0.0,92.0,80.0,80.0,543913.0,0.62,0.78,5.06,19.78,3.03,196660.0,9942.0,2458250000.0,2021-12-31,14:55:05
4357,ICON,,,10.96,12.89,12.89,12.89,0.0,0.23,1.78,9.99,10.01,1.06,86105.2,8604.76,6680000000.0,2021-12-31,14:55:05
4358,ILLOVO,,,265.0,300.0,300.0,300.0,0.0,18.0,6.0,9.56,10.46,2.43,214033.32,20469.0,713444391.0,2021-12-31,14:55:05
4359,MPICO,,,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2021-12-31,14:55:05
4360,NBM,,,810.12,0.0,810.12,810.12,0.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2021-12-31,14:55:05
4361,NBS,,,21.0,22.9,22.9,22.9,0.0,1.15,5.02,10.58,9.45,3.48,66652.13,7049.75,2910573356.0,2021-12-31,14:55:05
4362,NICO,55.0,55.0,55.0,0.0,55.0,55.0,7852.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2021-12-31,14:55:05
4363,NITL,94.98,94.98,90.0,109.0,94.99,94.98,37161.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2021-12-31,14:55:05
4364,OMU,,,0.0,1785.0,2099.99,2099.99,0.0,18.25,0.87,-2.27,-44.12,2.88,34155.58,-774.07,16264639.0,2021-12-31,14:55:05
4365,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2021-12-31,14:55:05
4366,STANDARD,,,1400.0,0.0,1400.0,1400.0,0.0,44.74,3.2,7.23,13.84,3.11,328535.43,23743.0,234668162.0,2021-12-31,14:55:05
4367,SUNBIRD,,,76.6,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2021-12-31,14:55:05
4368,TNM,,,19.5,22.9,22.92,22.92,0.0,0.4,1.75,3.36,29.78,5.24,230127.11,7728.0,10040450000.0,2021-12-31,14:55:05
4369,AIRTEL,40.0,40.0,0.0,40.0,40.0,40.0,6155.0,2.1,5.25,5.02,19.92,18.26,440000.0,22091.0,11000000000.0,2022-01-04,14:35:45
4370,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-04,14:35:45
4371,FDHB,,,14.0,15.81,15.81,15.81,0.0,0.43,2.72,12.82,7.8,4.05,109105.3,13988.78,6901031250.0,2022-01-04,14:35:45
4372,FMBCH,,,0.0,92.0,80.0,80.0,0.0,0.62,0.78,5.06,19.78,3.03,196660.0,9942.0,2458250000.0,2022-01-04,14:35:45
4373,ICON,,,10.96,12.89,12.89,12.89,0.0,0.23,1.78,9.99,10.01,1.06,86105.2,8604.76,6680000000.0,2022-01-04,14:35:45
4374,ILLOVO,,,265.0,300.0,300.0,300.0,0.0,18.0,6.0,9.56,10.46,2.43,214033.32,20469.0,713444391.0,2022-01-04,14:35:45
4375,MPICO,,,17.85,0.0,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-04,14:35:45
4376,NBM,810.12,810.12,810.12,0.0,810.12,810.12,500.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-04,14:35:45
4377,NBS,22.9,22.9,21.0,22.9,22.9,22.9,150865.0,1.15,5.02,10.58,9.45,3.48,66652.13,7049.75,2910573356.0,2022-01-04,14:35:45
4378,NICO,,,55.0,0.0,55.0,55.0,0.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-04,14:35:45
4379,NITL,,,90.0,109.0,94.98,94.98,0.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-04,14:35:45
4380,OMU,,,0.0,1785.0,2099.99,2099.99,0.0,18.25,0.87,-2.27,-44.12,2.88,34155.58,-774.07,16264639.0,2022-01-04,14:35:45
4381,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-04,14:35:45
4382,STANDARD,,,1400.0,0.0,1400.0,1400.0,0.0,44.74,3.2,7.23,13.84,3.11,328535.43,23743.0,234668162.0,2022-01-04,14:35:45
4383,SUNBIRD,,,76.6,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2022-01-04,14:35:45
4384,TNM,22.92,22.9,19.5,22.92,22.92,22.92,107736.0,0.4,1.75,3.36,29.78,5.24,230127.11,7728.0,10040450000.0,2022-01-04,14:35:45
4385,AIRTEL,,,0.0,40.0,40.0,40.0,0.0,2.1,5.25,5.02,19.92,18.26,440000.0,22091.0,11000000000.0,2022-01-05,14:39:35
4386,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-05,14:39:35
4387,FDHB,,,14.0,15.81,15.81,15.81,0.0,0.43,2.72,12.82,7.8,4.05,109105.3,13988.78,6901031250.0,2022-01-05,14:39:35
4388,FMBCH,80.0,80.0,80.0,92.0,80.0,80.0,5000.0,0.62,0.78,5.06,19.78,3.03,196660.0,9942.0,2458250000.0,2022-01-05,14:39:35
4389,ICON,,,10.96,12.89,12.89,12.89,0.0,0.23,1.78,9.99,10.01,1.06,86105.2,8604.76,6680000000.0,2022-01-05,14:39:35
4390,ILLOVO,300.0,300.0,265.0,300.0,300.0,300.0,3461.0,18.0,6.0,9.56,10.46,2.43,214033.32,20469.0,713444391.0,2022-01-05,14:39:35
4391,MPICO,,,17.85,0.0,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-05,14:39:35
4392,NBM,,,810.12,0.0,810.12,810.12,0.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-05,14:39:35
4393,NBS,,,21.0,22.9,22.9,22.9,0.0,1.15,5.02,10.58,9.45,3.48,66652.13,7049.75,2910573356.0,2022-01-05,14:39:35
4394,NICO,,,55.0,0.0,55.0,55.0,0.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-05,14:39:35
4395,NITL,,,90.0,109.0,94.98,94.98,0.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-05,14:39:35
4396,OMU,,,0.0,1785.0,2099.99,2099.99,0.0,18.25,0.87,-2.27,-44.12,2.88,34155.58,-774.07,16264639.0,2022-01-05,14:39:35
4397,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-05,14:39:35
4398,STANDARD,1400.02,1400.0,1400.0,0.0,1400.0,1400.02,1034.0,44.74,3.2,7.23,13.84,3.11,328540.12,23743.0,234668162.0,2022-01-05,14:39:35
4399,SUNBIRD,,,76.6,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2022-01-05,14:39:35
4400,TNM,,,19.5,22.92,22.92,22.92,0.0,0.4,1.75,3.36,29.78,5.24,230127.11,7728.0,10040450000.0,2022-01-05,14:39:35
4401,AIRTEL,40.0,40.0,38.0,40.0,40.0,40.0,12333.0,2.1,5.25,5.02,19.92,18.26,440000.0,22091.0,11000000000.0,2022-01-06,14:38:31
4402,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-06,14:38:31
4403,FDHB,,,14.0,15.81,15.81,15.81,0.0,0.43,2.72,12.82,7.8,4.05,109105.3,13988.78,6901031250.0,2022-01-06,14:38:31
4404,FMBCH,80.0,80.0,80.0,86.0,80.0,80.0,3015.0,0.62,0.78,5.06,19.78,3.03,196660.0,9942.0,2458250000.0,2022-01-06,14:38:31
4405,ICON,,,10.96,12.89,12.89,12.89,0.0,0.23,1.78,9.99,10.01,1.06,86105.2,8604.76,6680000000.0,2022-01-06,14:38:31
4406,ILLOVO,300.0,300.0,265.0,300.0,300.0,300.0,1000.0,18.0,6.0,9.56,10.46,2.43,214033.32,20469.0,713444391.0,2022-01-06,14:38:31
4407,MPICO,,,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-06,14:38:31
4408,NBM,,,810.12,0.0,810.12,810.12,0.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-06,14:38:31
4409,NBS,,,21.0,22.9,22.9,22.9,0.0,1.15,5.02,10.58,9.45,3.48,66652.13,7049.75,2910573356.0,2022-01-06,14:38:31
4410,NICO,,,55.0,0.0,55.0,55.0,0.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-06,14:38:31
4411,NITL,,,90.0,94.98,94.98,94.98,0.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-06,14:38:31
4412,OMU,,,,,2099.99,2099.99,0.0,18.25,0.87,-2.27,-44.12,2.88,34155.58,-774.07,16264639.0,2022-01-06,14:38:31
4413,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-06,14:38:31
4414,STANDARD,,,1400.0,0.0,1400.02,1400.02,0.0,44.74,3.2,7.23,13.84,3.11,328540.12,23743.0,234668162.0,2022-01-06,14:38:31
4415,SUNBIRD,,,90.01,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2022-01-06,14:38:31
4416,TNM,,,19.5,22.91,22.92,22.92,0.0,0.4,1.75,3.36,29.78,5.24,230127.11,7728.0,10040450000.0,2022-01-06,14:38:31
4417,AIRTEL,40.0,40.0,38.0,40.0,40.0,40.0,10012333.0,2.1,5.25,5.02,19.92,18.26,440000.0,22091.0,11000000000.0,2022-01-07,14:41:50
4418,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-07,14:41:50
4419,FDHB,,,14.0,15.81,15.81,15.81,0.0,0.43,2.72,12.82,7.8,4.05,109105.3,13988.78,6901031250.0,2022-01-07,14:41:50
4420,FMBCH,80.0,79.99,0.0,79.99,80.0,80.0,60534.0,0.62,0.78,5.06,19.78,3.03,196660.0,9942.0,2458250000.0,2022-01-07,14:41:50
4421,ICON,,,10.96,12.85,12.89,12.89,0.0,0.23,1.78,9.99,10.01,1.06,86105.2,8604.76,6680000000.0,2022-01-07,14:41:50
4422,ILLOVO,,,265.0,300.0,300.0,300.0,0.0,18.0,6.0,9.56,10.46,2.43,214033.32,20469.0,713444391.0,2022-01-07,14:41:50
4423,MPICO,,,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-07,14:41:50
4424,NBM,,,810.12,0.0,810.12,810.12,0.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-07,14:41:50
4425,NBS,22.9,22.9,21.0,22.9,22.9,22.9,10000.0,1.15,5.02,10.58,9.45,3.48,66652.13,7049.75,2910573356.0,2022-01-07,14:41:50
4426,NICO,,,55.0,0.0,55.0,55.0,0.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-07,14:41:50
4427,NITL,94.98,94.98,90.0,94.98,94.98,94.98,4590.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-07,14:41:50
4428,OMU,1785.0,1785.0,0.0,1785.0,2099.99,1785.0,56.0,18.25,1.02,-2.67,-37.51,2.45,29032.38,-774.07,16264639.0,2022-01-07,14:41:50
4429,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-07,14:41:50
4430,STANDARD,,,1400.0,0.0,1400.02,1400.02,0.0,44.74,3.2,7.23,13.84,3.11,328540.12,23743.0,234668162.0,2022-01-07,14:41:50
4431,SUNBIRD,,,90.01,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2022-01-07,14:41:50
4432,TNM,22.9,22.9,19.5,22.89,22.92,22.9,21542.0,0.4,1.75,3.36,29.75,5.24,229926.31,7728.0,10040450000.0,2022-01-07,14:41:50
4433,AIRTEL,40.0,40.0,38.0,40.0,40.0,40.0,2211956.0,2.1,5.25,5.02,19.92,18.26,440000.0,22091.0,11000000000.0,2022-01-10,14:42:47
4434,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-10,14:42:47
4435,FDHB,14.0,14.0,14.0,15.81,15.81,14.0,5000.0,0.43,3.07,14.48,6.91,3.58,96614.44,13988.78,6901031250.0,2022-01-10,14:42:47
4436,FMBCH,79.99,79.99,0.0,79.99,80.0,79.99,244.0,0.62,0.78,5.06,19.78,3.03,196635.42,9942.0,2458250000.0,2022-01-10,14:42:47
4437,ICON,12.85,12.85,10.96,12.85,12.89,12.85,604.0,0.23,1.79,10.02,9.98,1.06,85838.0,8604.76,6680000000.0,2022-01-10,14:42:47
4438,ILLOVO,,,265.0,300.0,300.0,300.0,0.0,18.0,6.0,9.56,10.46,2.43,214033.32,20469.0,713444391.0,2022-01-10,14:42:47
4439,MPICO,,,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-10,14:42:47
4440,NBM,,,810.12,0.0,810.12,810.12,0.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-10,14:42:47
4441,NBS,22.89,22.89,21.0,22.89,22.9,22.89,237364.0,1.15,5.02,10.58,9.45,3.48,66623.02,7049.75,2910573356.0,2022-01-10,14:42:47
4442,NICO,,,55.0,0.0,55.0,55.0,0.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-10,14:42:47
4443,NITL,,,90.0,94.98,94.98,94.98,0.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-10,14:42:47
4444,OMU,,,0.0,1785.0,1785.0,1785.0,0.0,18.25,1.02,-2.67,-37.51,2.45,29032.38,-774.07,16264639.0,2022-01-10,14:42:47
4445,PCL,1900.0,1900.0,0.0,1900.0,1900.0,1900.0,779.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-10,14:42:47
4446,STANDARD,1400.02,1400.02,0.0,1400.02,1400.02,1400.02,705.0,44.74,3.2,7.23,13.84,3.11,328540.12,23743.0,234668162.0,2022-01-10,14:42:47
4447,SUNBIRD,,,90.01,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2022-01-10,14:42:47
4448,TNM,,,19.5,22.89,22.9,22.9,0.0,0.4,1.75,3.36,29.75,5.24,229926.31,7728.0,10040450000.0,2022-01-10,14:42:47
4449,AIRTEL,40.0,40.0,38.0,40.0,40.0,40.0,14500.0,2.1,5.25,5.02,19.92,18.26,440000.0,22091.0,11000000000.0,2022-01-11,14:35:32
4450,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-11,14:35:32
4451,FDHB,14.0,14.0,14.0,15.81,14.0,14.0,101000.0,0.43,3.07,14.48,6.91,3.58,96614.44,13988.78,6901031250.0,2022-01-11,14:35:32
4452,FMBCH,,,0.0,79.99,79.99,79.99,0.0,0.62,0.78,5.06,19.78,3.03,196635.42,9942.0,2458250000.0,2022-01-11,14:35:32
4453,ICON,12.85,12.85,10.96,12.89,12.85,12.85,2516.0,0.23,1.79,10.02,9.98,1.06,85838.0,8604.76,6680000000.0,2022-01-11,14:35:32
4454,ILLOVO,300.0,300.0,280.0,300.0,300.0,300.0,1000000.0,18.0,6.0,9.56,10.46,2.43,214033.32,20469.0,713444391.0,2022-01-11,14:35:32
4455,MPICO,20.7,20.7,17.85,20.7,20.7,20.7,941.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-11,14:35:32
4456,NBM,,,810.12,0.0,810.12,810.12,0.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-11,14:35:32
4457,NBS,22.89,22.89,21.0,22.89,22.89,22.89,12167.0,1.15,5.02,10.58,9.45,3.48,66623.02,7049.75,2910573356.0,2022-01-11,14:35:32
4458,NICO,55.0,55.0,55.0,0.0,55.0,55.0,9300.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-11,14:35:32
4459,NITL,94.98,94.98,90.0,94.98,94.98,94.98,500.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-11,14:35:32
4460,OMU,,,0.0,1785.0,1785.0,1785.0,0.0,18.25,1.02,-2.67,-37.51,2.45,29032.38,-774.07,16264639.0,2022-01-11,14:35:32
4461,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-11,14:35:32
4462,STANDARD,1400.02,1400.02,1400.02,0.0,1400.02,1400.02,1700.0,44.74,3.2,7.23,13.84,3.11,328540.12,23743.0,234668162.0,2022-01-11,14:35:32
4463,SUNBIRD,90.02,90.02,90.02,0.0,90.01,90.02,3000.0,0.0,0.0,-5.01,-19.96,0.87,23547.66,-1179.85,261582580.0,2022-01-11,14:35:32
4464,TNM,22.89,22.89,19.5,22.89,22.9,22.89,2278.0,0.4,1.75,3.36,29.74,5.23,229825.9,7728.0,10040450000.0,2022-01-11,14:35:32
4465,AIRTEL,40.01,40.0,40.0,0.0,40.0,40.01,130405.0,2.1,5.25,5.02,19.92,18.27,440110.0,22091.0,11000000000.0,2022-01-13,14:35:30
4466,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-13,14:35:30
4467,FDHB,15.8,15.8,14.0,15.8,14.0,15.8,100000.0,0.43,2.72,12.83,7.79,4.04,109036.29,13988.78,6901031250.0,2022-01-13,14:35:30
4468,FMBCH,79.99,79.99,0.0,79.98,79.99,79.99,3695.0,0.62,0.78,5.06,19.78,3.03,196635.42,9942.0,2458250000.0,2022-01-13,14:35:30
4469,ICON,,,10.96,12.88,12.85,12.85,0.0,0.23,1.79,10.02,9.98,1.06,85838.0,8604.76,6680000000.0,2022-01-13,14:35:30
4470,ILLOVO,299.99,299.98,265.0,299.98,300.0,299.99,265000.0,18.0,6.0,9.56,10.46,2.43,214026.18,20469.0,713444391.0,2022-01-13,14:35:30
4471,MPICO,,,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-13,14:35:30
4472,NBM,810.12,810.12,810.12,0.0,810.12,810.12,3055.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-13,14:35:30
4473,NBS,22.89,22.89,21.0,22.89,22.89,22.89,120000.0,1.15,5.02,10.58,9.45,3.48,66623.02,7049.75,2910573356.0,2022-01-13,14:35:30
4474,NICO,,,55.0,0.0,55.0,55.0,0.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-13,14:35:30
4475,NITL,94.98,94.98,90.0,94.98,94.98,94.98,10705.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-13,14:35:30
4476,OMU,,,0.0,1785.0,1785.0,1785.0,0.0,18.25,1.02,-2.67,-37.51,2.45,29032.38,-774.07,16264639.0,2022-01-13,14:35:30
4477,PCL,1900.0,1900.0,0.0,1900.0,1900.0,1900.0,2200.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-13,14:35:30
4478,STANDARD,1400.02,1400.02,1400.02,0.0,1400.02,1400.02,464.0,44.74,3.2,7.23,13.84,3.11,328540.12,23743.0,234668162.0,2022-01-13,14:35:30
4479,SUNBIRD,,,90.02,0.0,90.02,90.02,0.0,0.0,0.0,-5.01,-19.96,0.87,23547.66,-1179.85,261582580.0,2022-01-13,14:35:30
4480,TNM,22.88,22.87,19.5,22.87,22.89,22.88,100852.0,0.4,1.75,3.36,29.73,5.23,229725.5,7728.0,10040450000.0,2022-01-13,14:35:30
4481,AIRTEL,,,40.0,0.0,40.01,40.01,0.0,2.1,5.25,5.02,19.92,18.27,440110.0,22091.0,11000000000.0,2022-01-14,14:44:18
4482,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-14,14:44:18
4483,FDHB,,,14.0,15.79,15.8,15.8,0.0,0.43,2.72,12.83,7.79,4.04,109036.29,13988.78,6901031250.0,2022-01-14,14:44:18
4484,FMBCH,79.98,79.98,0.0,79.98,79.99,79.98,100.0,0.62,0.78,5.06,19.78,3.03,196610.84,9942.0,2458250000.0,2022-01-14,14:44:18
4485,ICON,,,10.96,12.88,12.85,12.85,0.0,0.23,1.79,10.02,9.98,1.06,85838.0,8604.76,6680000000.0,2022-01-14,14:44:18
4486,ILLOVO,,,265.0,299.98,299.99,299.99,0.0,18.0,6.0,9.56,10.46,2.43,214026.18,20469.0,713444391.0,2022-01-14,14:44:18
4487,MPICO,,,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-14,14:44:18
4488,NBM,810.12,810.12,810.12,0.0,810.12,810.12,13300.0,27.84,3.44,5.92,16.88,3.21,378270.74,22406.0,466931738.0,2022-01-14,14:44:18
4489,NBS,22.89,22.88,21.0,22.89,22.89,22.88,456801.0,1.15,5.03,10.59,9.45,3.47,66593.92,7049.75,2910573356.0,2022-01-14,14:44:18
4490,NICO,55.0,55.0,55.0,0.0,55.0,55.0,230000.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-14,14:44:18
4491,NITL,94.98,94.98,90.0,109.0,94.98,94.98,84205.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-14,14:44:18
4492,OMU,,,0.0,1785.0,1785.0,1785.0,0.0,18.25,1.02,-2.67,-37.51,2.45,29032.38,-774.07,16264639.0,2022-01-14,14:44:18
4493,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-14,14:44:18
4494,STANDARD,1400.02,1400.02,0.0,0.0,1400.02,1400.02,2490.0,44.74,3.2,7.23,13.84,3.11,328540.12,23743.0,234668162.0,2022-01-14,14:44:18
4495,SUNBIRD,,,90.02,0.0,90.02,90.02,0.0,0.0,0.0,-5.01,-19.96,0.87,23547.66,-1179.85,261582580.0,2022-01-14,14:44:18
4496,TNM,22.86,22.86,19.5,22.86,22.88,22.86,431801.0,0.4,1.75,3.37,29.7,5.23,229524.69,7728.0,10040450000.0,2022-01-14,14:44:18
4497,AIRTEL,40.03,40.01,40.02,0.0,40.01,40.02,37000.0,2.1,5.25,5.02,19.93,18.27,440220.0,22091.0,11000000000.0,2022-01-19,14:33:47
4498,BHL,,,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-01-19,14:33:47
4499,FDHB,15.77,15.77,14.0,15.77,15.78,15.77,15927.0,0.43,2.73,12.85,7.78,4.04,108829.26,13988.78,6901031250.0,2022-01-19,14:33:47
4500,FMBCH,,,0.0,79.98,79.98,79.98,0.0,0.62,0.78,5.06,19.78,3.03,196610.84,9942.0,2458250000.0,2022-01-19,14:33:47
4501,ICON,,,10.96,12.85,12.85,12.85,0.0,0.23,1.79,10.02,9.98,1.06,85838.0,8604.76,6680000000.0,2022-01-19,14:33:47
4502,ILLOVO,,,265.0,299.97,299.99,299.99,0.0,18.0,6.0,9.56,10.46,2.43,214026.18,20469.0,713444391.0,2022-01-19,14:33:47
4503,MPICO,,,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-01-19,14:33:47
4504,NBM,810.13,810.13,810.12,0.0,810.12,810.13,2546.0,27.84,3.44,5.92,16.88,3.21,378275.41,22406.0,466931738.0,2022-01-19,14:33:47
4505,NBS,,,21.0,22.89,22.88,22.88,0.0,1.15,5.03,10.59,9.45,3.47,66593.92,7049.75,2910573356.0,2022-01-19,14:33:47
4506,NICO,55.01,55.0,55.0,0.0,55.0,55.0,127000.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-01-19,14:33:47
4507,NITL,94.98,94.98,90.0,109.0,94.98,94.98,204590.0,1.3,1.37,11.53,8.67,0.99,12822.3,1478.52,135000000.0,2022-01-19,14:33:47
4508,OMU,,,0.0,1785.0,1785.0,1785.0,0.0,18.25,1.02,-2.67,-37.51,2.45,29032.38,-774.07,16264639.0,2022-01-19,14:33:47
4509,PCL,,,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-01-19,14:33:47
4510,STANDARD,1400.03,1400.02,1400.02,0.0,1400.02,1400.03,704.0,44.74,3.2,7.23,13.84,3.11,328542.47,23743.0,234668162.0,2022-01-19,14:33:47
4511,SUNBIRD,,,90.02,0.0,90.02,90.02,0.0,0.0,0.0,-5.01,-19.96,0.87,23547.66,-1179.85,261582580.0,2022-01-19,14:33:47
